fecha,escenario,variable,valor,unidad,fuente,modulo_origen,fecha_generacion
2026-04-01,montecarlo_p95,embi,5.3642886241396655,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2026-05-01,montecarlo_p95,crecimiento,13.164967341388415,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-05-01,montecarlo_p95,inflacion,8.342983780534908,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-05-01,montecarlo_p95,interbancaria,10.351991186016974,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-05-01,montecarlo_p95,deprec_fx,7.518651380260452,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-05-01,montecarlo_p95,embi,5.8451244821416015,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2026-06-01,montecarlo_p95,crecimiento,13.264236170294653,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-06-01,montecarlo_p95,inflacion,8.535522922800807,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-06-01,montecarlo_p95,interbancaria,10.652678882847487,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-06-01,montecarlo_p95,deprec_fx,7.910561357846455,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-06-01,montecarlo_p95,embi,6.165481936216637,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2026-07-01,montecarlo_p95,crecimiento,12.982203944318387,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-07-01,montecarlo_p95,inflacion,8.656339668597772,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-07-01,montecarlo_p95,interbancaria,10.950709911105829,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-07-01,montecarlo_p95,deprec_fx,8.058658162633739,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-07-01,montecarlo_p95,embi,6.496698217486586,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2026-08-01,montecarlo_p95,crecimiento,12.864470553142416,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-08-01,montecarlo_p95,inflacion,8.715069937174933,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-08-01,montecarlo_p95,interbancaria,11.18426435151185,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-08-01,montecarlo_p95,deprec_fx,8.26312593091175,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-08-01,montecarlo_p95,embi,6.6831439497689225,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2026-09-01,montecarlo_p95,crecimiento,12.96836259429157,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-09-01,montecarlo_p95,inflacion,8.70666607630501,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-09-01,montecarlo_p95,interbancaria,11.35372298578749,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-09-01,montecarlo_p95,deprec_fx,8.412516158675263,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-09-01,montecarlo_p95,embi,6.81231799137436,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2026-10-01,montecarlo_p95,crecimiento,12.74784729954619,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-10-01,montecarlo_p95,inflacion,8.693503950904415,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-10-01,montecarlo_p95,interbancaria,11.57171039602774,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-10-01,montecarlo_p95,deprec_fx,8.559203360886436,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-10-01,montecarlo_p95,embi,7.032056934558353,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2026-11-01,montecarlo_p95,crecimiento,12.702523032645697,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-11-01,montecarlo_p95,inflacion,8.66904559835807,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-11-01,montecarlo_p95,interbancaria,11.68667967205079,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-11-01,montecarlo_p95,deprec_fx,8.662510435396097,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-11-01,montecarlo_p95,embi,7.130632020671154,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2026-12-01,montecarlo_p95,crecimiento,12.794463731337695,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-12-01,montecarlo_p95,inflacion,8.627648232349248,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-12-01,montecarlo_p95,interbancaria,11.740619872586684,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-12-01,montecarlo_p95,deprec_fx,8.764848745762995,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2026-12-01,montecarlo_p95,embi,7.132109540946712,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2027-01-01,montecarlo_p95,crecimiento,13.303331058304995,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-01-01,montecarlo_p95,inflacion,8.60967431479463,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-01-01,montecarlo_p95,interbancaria,11.818215972567767,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-01-01,montecarlo_p95,deprec_fx,8.884180139359074,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-01-01,montecarlo_p95,embi,7.193553902560449,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2027-02-01,montecarlo_p95,crecimiento,13.170685734688906,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-02-01,montecarlo_p95,inflacion,8.594441915198157,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-02-01,montecarlo_p95,interbancaria,11.932360805320219,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-02-01,montecarlo_p95,deprec_fx,8.901559377084222,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-02-01,montecarlo_p95,embi,7.26941344484849,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2027-03-01,montecarlo_p95,crecimiento,12.951175477383293,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-03-01,montecarlo_p95,inflacion,8.605655695097647,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-03-01,montecarlo_p95,interbancaria,11.959637050363693,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-03-01,montecarlo_p95,deprec_fx,8.916530059482861,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-03-01,montecarlo_p95,embi,7.320911155583196,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2027-04-01,montecarlo_p95,crecimiento,13.294136967678195,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-04-01,montecarlo_p95,inflacion,8.60530033546286,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-04-01,montecarlo_p95,interbancaria,11.965369031975152,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-04-01,montecarlo_p95,deprec_fx,8.913514929845347,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-04-01,montecarlo_p95,embi,7.310617368927733,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2027-05-01,montecarlo_p95,crecimiento,13.27239697149059,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-05-01,montecarlo_p95,inflacion,8.612222515493137,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-05-01,montecarlo_p95,interbancaria,11.933537576346433,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-05-01,montecarlo_p95,deprec_fx,8.805087313540726,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-05-01,montecarlo_p95,embi,7.266147347370783,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2027-06-01,montecarlo_p95,crecimiento,13.35729376670895,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-06-01,montecarlo_p95,inflacion,8.499901939420454,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-06-01,montecarlo_p95,interbancaria,11.923209341247349,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-06-01,montecarlo_p95,deprec_fx,8.814707023012001,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-06-01,montecarlo_p95,embi,7.302737537572384,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2027-07-01,montecarlo_p95,crecimiento,13.101485595543533,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-07-01,montecarlo_p95,inflacion,8.445947818605246,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-07-01,montecarlo_p95,interbancaria,11.886865295840908,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-07-01,montecarlo_p95,deprec_fx,8.868573873120042,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-07-01,montecarlo_p95,embi,7.370383616235139,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2027-08-01,montecarlo_p95,crecimiento,13.178613372842122,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-08-01,montecarlo_p95,inflacion,8.572533828388076,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-08-01,montecarlo_p95,interbancaria,11.961428671803672,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-08-01,montecarlo_p95,deprec_fx,8.933378514415365,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-08-01,montecarlo_p95,embi,7.422526147675655,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2027-09-01,montecarlo_p95,crecimiento,13.245229330686614,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-09-01,montecarlo_p95,inflacion,8.574637829131856,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-09-01,montecarlo_p95,interbancaria,11.88759441847802,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-09-01,montecarlo_p95,deprec_fx,8.89796725934399,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-09-01,montecarlo_p95,embi,7.434924333942284,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2027-10-01,montecarlo_p95,crecimiento,13.698649777381737,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-10-01,montecarlo_p95,inflacion,8.550514533091446,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-10-01,montecarlo_p95,interbancaria,11.862488223485162,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-10-01,montecarlo_p95,deprec_fx,8.89762822683749,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-10-01,montecarlo_p95,embi,7.4313971651371,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2027-11-01,montecarlo_p95,crecimiento,14.12671857606213,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-11-01,montecarlo_p95,inflacion,8.581713708573204,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-11-01,montecarlo_p95,interbancaria,11.789979513490922,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-11-01,montecarlo_p95,deprec_fx,8.899746747739004,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-11-01,montecarlo_p95,embi,7.390174212674122,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2027-12-01,montecarlo_p95,crecimiento,13.884620606745926,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-12-01,montecarlo_p95,inflacion,8.693478047980904,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-12-01,montecarlo_p95,interbancaria,11.761584303923454,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-12-01,montecarlo_p95,deprec_fx,8.812726629790008,porcentaje,VAR + Monte Carlo,M3,2026-05-05
2027-12-01,montecarlo_p95,embi,7.461211425458699,puntos_base,VAR + Monte Carlo,M3,2026-05-05
2026-01-01,adverso_historico,crecimiento,8.24359417434044,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-01-01,adverso_historico,inflacion,8.3271769373356,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-01-01,adverso_historico,interbancaria,8.92,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-01-01,adverso_historico,deprec_fx,1.333945969392758,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-01-01,adverso_historico,embi,3.75,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-02-01,adverso_historico,crecimiento,5.680805329643057,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-02-01,adverso_historico,inflacion,9.24734743686244,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-02-01,adverso_historico,interbancaria,9.95,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-02-01,adverso_historico,deprec_fx,3.2241598663902415,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-02-01,adverso_historico,embi,4.57,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-03-01,adverso_historico,crecimiento,13.494017426160454,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-03-01,adverso_historico,inflacion,10.294246194194656,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-03-01,adverso_historico,interbancaria,9.98,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-03-01,adverso_historico,deprec_fx,5.231129456801087,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-03-01,adverso_historico,embi,4.43,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-04-01,adverso_historico,crecimiento,3.803355087099458,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-04-01,adverso_historico,inflacion,9.570509452306819,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-04-01,adverso_historico,interbancaria,10.29,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-04-01,adverso_historico,deprec_fx,5.541917814843211,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-04-01,adverso_historico,embi,4.02,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-05-01,adverso_historico,crecimiento,6.077819626194891,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-05-01,adverso_historico,inflacion,11.511636740946773,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-05-01,adverso_historico,interbancaria,10.93,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-05-01,adverso_historico,deprec_fx,5.087871659837528,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-05-01,adverso_historico,embi,4.09,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-06-01,adverso_historico,crecimiento,5.018855665038036,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-06-01,adverso_historico,inflacion,12.864313652316994,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-06-01,adverso_historico,interbancaria,13.23,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-06-01,adverso_historico,deprec_fx,3.702481244575795,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-06-01,adverso_historico,embi,4.89,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-07-01,adverso_historico,crecimiento,-3.122321365124492,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-07-01,adverso_historico,inflacion,13.601368929229096,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-07-01,adverso_historico,interbancaria,13.96,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-07-01,adverso_historico,deprec_fx,5.159582048273359,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-07-01,adverso_historico,embi,5.09,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-08-01,adverso_historico,crecimiento,-4.614552587281118,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-08-01,adverso_historico,inflacion,13.606614375240156,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-08-01,adverso_historico,interbancaria,15.06,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-08-01,adverso_historico,deprec_fx,4.356777312114124,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-08-01,adverso_historico,embi,5.4,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-09-01,adverso_historico,crecimiento,-0.13242842524672227,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-09-01,adverso_historico,inflacion,12.071759352344191,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-09-01,adverso_historico,interbancaria,15.43,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-09-01,adverso_historico,deprec_fx,4.368778597092238,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-09-01,adverso_historico,embi,12.5,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-10-01,adverso_historico,crecimiento,-5.999765932628165,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-10-01,adverso_historico,inflacion,6.965974612848225,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-10-01,adverso_historico,interbancaria,15.51,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-10-01,adverso_historico,deprec_fx,5.200881525762213,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-10-01,adverso_historico,embi,16.37,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-11-01,adverso_historico,crecimiento,-0.951606852904785,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-11-01,adverso_historico,inflacion,4.416727840462276,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-11-01,adverso_historico,interbancaria,15.51,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-11-01,adverso_historico,deprec_fx,5.011910559471211,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-11-01,adverso_historico,embi,17.09,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-12-01,adverso_historico,crecimiento,-3.6355343669629114,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-12-01,adverso_historico,inflacion,3.611955837702485,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-12-01,adverso_historico,interbancaria,14.33,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-12-01,adverso_historico,deprec_fx,4.613098103944502,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-12-01,adverso_historico,embi,13.98,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-01-01,adverso_historico,crecimiento,-3.5915926108511798,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-01-01,adverso_historico,inflacion,3.9627534397388864,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-01-01,adverso_historico,interbancaria,11.36,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-01-01,adverso_historico,deprec_fx,4.856578541715839,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-01-01,adverso_historico,embi,11.01,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-02-01,adverso_historico,crecimiento,-1.5413625510350748,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-02-01,adverso_historico,inflacion,2.4079071492277393,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-02-01,adverso_historico,interbancaria,8.72,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-02-01,adverso_historico,deprec_fx,4.957324956575304,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-02-01,adverso_historico,embi,12.12,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-03-01,adverso_historico,crecimiento,-2.2302229225359405,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-03-01,adverso_historico,inflacion,0.6833220727092026,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-03-01,adverso_historico,interbancaria,7.5,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-03-01,adverso_historico,deprec_fx,5.082452606770449,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-03-01,adverso_historico,embi,9.73,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-04-01,adverso_historico,crecimiento,-3.8363529425382126,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-04-01,adverso_historico,inflacion,0.4696622526145333,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-04-01,adverso_historico,interbancaria,7.55,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-04-01,adverso_historico,deprec_fx,5.4452669821521305,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-04-01,adverso_historico,embi,8.92,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-05-01,adverso_historico,crecimiento,-0.45969544094495163,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-05-01,adverso_historico,inflacion,0.26666682469151937,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-05-01,adverso_historico,interbancaria,7.85,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-05-01,adverso_historico,deprec_fx,4.92486025695924,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-05-01,adverso_historico,embi,8.17,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-06-01,adverso_historico,crecimiento,-0.8273224251145628,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-06-01,adverso_historico,inflacion,-1.2336769770673328,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-06-01,adverso_historico,interbancaria,7.97,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-06-01,adverso_historico,deprec_fx,4.769567047127277,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-06-01,adverso_historico,embi,8.7,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-07-01,adverso_historico,crecimiento,3.3069316382484004,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-07-01,adverso_historico,inflacion,-0.46776872312044304,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-07-01,adverso_historico,interbancaria,8.13,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-07-01,adverso_historico,deprec_fx,3.667547855840647,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-07-01,adverso_historico,embi,8.04,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-08-01,adverso_historico,crecimiento,5.84795656698347,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-08-01,adverso_historico,inflacion,-1.58283998711779,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-08-01,adverso_historico,interbancaria,6.64,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-08-01,adverso_historico,deprec_fx,3.320507647972981,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-08-01,adverso_historico,embi,5.76,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-09-01,adverso_historico,crecimiento,3.4514251132655716,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-09-01,adverso_historico,inflacion,-0.2916304195788477,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-09-01,adverso_historico,interbancaria,5.99,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-09-01,adverso_historico,deprec_fx,3.0037345928851877,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-09-01,adverso_historico,embi,4.73,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-10-01,adverso_historico,crecimiento,9.10932821205801,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-10-01,adverso_historico,inflacion,4.099659917662191,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-10-01,adverso_historico,interbancaria,5.33,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-10-01,adverso_historico,deprec_fx,2.378067022824748,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-10-01,adverso_historico,embi,4.95,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-11-01,adverso_historico,crecimiento,6.787124038595493,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-11-01,adverso_historico,inflacion,5.610612161297279,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-11-01,adverso_historico,interbancaria,5.59,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-11-01,adverso_historico,deprec_fx,2.1524241166603453,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-11-01,adverso_historico,embi,4.35,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-12-01,adverso_historico,crecimiento,3.884311342437652,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-12-01,adverso_historico,inflacion,6.64113855981574,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-12-01,adverso_historico,interbancaria,5.74,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-12-01,adverso_historico,deprec_fx,1.9531870917246064,porcentaje,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2027-12-01,adverso_historico,embi,4.14,puntos_base,peor ventana histórica 24m con índice VAR,M3,2026-05-05
2026-01-01,adverso_hipotetico,crecimiento,0.7025721510461702,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-01-01,adverso_hipotetico,inflacion,7.491605560096744,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-01-01,adverso_hipotetico,interbancaria,9.651639030144503,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-01-01,adverso_hipotetico,deprec_fx,13.89679496304657,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-01-01,adverso_hipotetico,embi,4.044937873026093,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2026-02-01,adverso_hipotetico,crecimiento,1.268322164208751,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-02-01,adverso_hipotetico,inflacion,7.555299345115358,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-02-01,adverso_hipotetico,interbancaria,9.881344017505949,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-02-01,adverso_hipotetico,deprec_fx,13.87285654694625,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-02-01,adverso_hipotetico,embi,4.410267661577828,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2026-03-01,adverso_hipotetico,crecimiento,1.36236303429179,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-03-01,adverso_hipotetico,inflacion,7.550265211921701,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-03-01,adverso_hipotetico,interbancaria,10.124705463336516,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-03-01,adverso_hipotetico,deprec_fx,13.937106729002647,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-03-01,adverso_hipotetico,embi,4.754729986765793,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
