"","instrumento","fund","rate","year","month","file"
"2130","Cuotas de Participación de Fondos de Mutuos 6","ROMANA",0,2025,"Febrero","tasas_2025_78.xlsx"
"2131","Cuotas de Participación de Fondos de Mutuos 6","SIEMBRA",0,2025,"Febrero","tasas_2025_78.xlsx"
"2132","Cuotas de Participación de Fondos de Mutuos 6","TOTAL_CCI",0,2025,"Febrero","tasas_2025_78.xlsx"
"2133","Cuotas de Participación de Fondos de Mutuos 6","RESERVAS-R3",0,2025,"Febrero","tasas_2025_78.xlsx"
"2134","Cuotas de Participación de Fondos de Mutuos 6","BANCO_CENTRAL-R3",0,2025,"Febrero","tasas_2025_78.xlsx"
"2135","Cuotas de Participación de Fondos de Mutuos 6","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Febrero","tasas_2025_78.xlsx"
"2136","Cuotas de Participación de Fondos de Mutuos 6","TOTAL_SISTEMA",0,2025,"Febrero","tasas_2025_78.xlsx"
"2137","Letras BCRD2","ATLÁNTICO",0,2025,"Febrero","tasas_2025_78.xlsx"
"2138","Letras BCRD2","CRECER",0,2025,"Febrero","tasas_2025_78.xlsx"
"2139","Letras BCRD2","JMMB_BDI",0,2025,"Febrero","tasas_2025_78.xlsx"
"2140","Letras BCRD2","POPULAR",0,2025,"Febrero","tasas_2025_78.xlsx"
"2141","Letras BCRD2","RESERVAS",0,2025,"Febrero","tasas_2025_78.xlsx"
"2142","Letras BCRD2","ROMANA",0,2025,"Febrero","tasas_2025_78.xlsx"
"2143","Letras BCRD2","SIEMBRA",0,2025,"Febrero","tasas_2025_78.xlsx"
"2144","Letras BCRD2","TOTAL_CCI",0,2025,"Febrero","tasas_2025_78.xlsx"
"2145","Letras BCRD2","RESERVAS-R3",0,2025,"Febrero","tasas_2025_78.xlsx"
"2146","Letras BCRD2","BANCO_CENTRAL-R3",0,2025,"Febrero","tasas_2025_78.xlsx"
"2147","Letras BCRD2","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Febrero","tasas_2025_78.xlsx"
"2148","Letras BCRD2","TOTAL_SISTEMA",0,2025,"Febrero","tasas_2025_78.xlsx"
"2149","Notas BCRD2","ATLÁNTICO",0.000706,2025,"Febrero","tasas_2025_78.xlsx"
"2150","Notas BCRD2","CRECER",0.000859,2025,"Febrero","tasas_2025_78.xlsx"
"2151","Notas BCRD2","JMMB_BDI",0.000946,2025,"Febrero","tasas_2025_78.xlsx"
"2152","Notas BCRD2","POPULAR",0.000892,2025,"Febrero","tasas_2025_78.xlsx"
"2153","Notas BCRD2","RESERVAS",0.000837,2025,"Febrero","tasas_2025_78.xlsx"
"2154","Notas BCRD2","ROMANA",0.000902,2025,"Febrero","tasas_2025_78.xlsx"
"2155","Notas BCRD2","SIEMBRA",0.000878,2025,"Febrero","tasas_2025_78.xlsx"
"2156","Notas BCRD2","TOTAL_CCI",0.000879487196280723,2025,"Febrero","tasas_2025_78.xlsx"
"2157","Notas BCRD2","RESERVAS-R3",0.000702,2025,"Febrero","tasas_2025_78.xlsx"
"2158","Notas BCRD2","BANCO_CENTRAL-R3",0.001231,2025,"Febrero","tasas_2025_78.xlsx"
"2159","Notas BCRD2","FONDO_DE_SOLIDARIDAD_SOCIAL",0.000738,2025,"Febrero","tasas_2025_78.xlsx"
"2160","Notas BCRD2","TOTAL_SISTEMA",0.000888923107308997,2025,"Febrero","tasas_2025_78.xlsx"
"2161","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","ATLÁNTICO",0.00082,2025,"Febrero","tasas_2025_78.xlsx"
"2162","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","CRECER",0.00082,2025,"Febrero","tasas_2025_78.xlsx"
"2163","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","JMMB_BDI",0.00082,2025,"Febrero","tasas_2025_78.xlsx"
"2164","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","POPULAR",0.00082,2025,"Febrero","tasas_2025_78.xlsx"
"2165","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","RESERVAS",0.00082,2025,"Febrero","tasas_2025_78.xlsx"
"2166","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","ROMANA",0,2025,"Febrero","tasas_2025_78.xlsx"
"2167","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","SIEMBRA",0.00082,2025,"Febrero","tasas_2025_78.xlsx"
"2168","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","TOTAL_CCI",0.00082,2025,"Febrero","tasas_2025_78.xlsx"
"2169","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","RESERVAS-R3",0,2025,"Febrero","tasas_2025_78.xlsx"
"2170","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","BANCO_CENTRAL-R3",0,2025,"Febrero","tasas_2025_78.xlsx"
"2171","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Febrero","tasas_2025_78.xlsx"
"2172","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","TOTAL_SISTEMA",0.00082,2025,"Febrero","tasas_2025_78.xlsx"
"2173","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","ATLÁNTICO",0.001179,2025,"Febrero","tasas_2025_78.xlsx"
"2174","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","CRECER",0.000956,2025,"Febrero","tasas_2025_78.xlsx"
"2175","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","JMMB_BDI",0.000925,2025,"Febrero","tasas_2025_78.xlsx"
"2176","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","POPULAR",0.001114,2025,"Febrero","tasas_2025_78.xlsx"
"2177","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","RESERVAS",0.001145,2025,"Febrero","tasas_2025_78.xlsx"
"2178","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","ROMANA",0,2025,"Febrero","tasas_2025_78.xlsx"
"2179","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","SIEMBRA",0.001149,2025,"Febrero","tasas_2025_78.xlsx"
"2180","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","TOTAL_CCI",0.00102344212108473,2025,"Febrero","tasas_2025_78.xlsx"
"2181","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","RESERVAS-R3",0.000505,2025,"Febrero","tasas_2025_78.xlsx"
"2182","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","BANCO_CENTRAL-R3",0,2025,"Febrero","tasas_2025_78.xlsx"
"2183","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","FONDO_DE_SOLIDARIDAD_SOCIAL",0.001145,2025,"Febrero","tasas_2025_78.xlsx"
"2184","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","TOTAL_SISTEMA",0.00103255732338978,2025,"Febrero","tasas_2025_78.xlsx"
"2185","Acciones de oferta pública 7","ATLÁNTICO",0.000593,2025,"Marzo","tasas_2025_78.xlsx"
"2186","Acciones de oferta pública 7","CRECER",0.000573,2025,"Marzo","tasas_2025_78.xlsx"
"2187","Acciones de oferta pública 7","JMMB_BDI",0.000593,2025,"Marzo","tasas_2025_78.xlsx"
"2188","Acciones de oferta pública 7","POPULAR",0,2025,"Marzo","tasas_2025_78.xlsx"
"2189","Acciones de oferta pública 7","RESERVAS",0.000593,2025,"Marzo","tasas_2025_78.xlsx"
"2190","Acciones de oferta pública 7","ROMANA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2191","Acciones de oferta pública 7","SIEMBRA",0.000593,2025,"Marzo","tasas_2025_78.xlsx"
"2192","Acciones de oferta pública 7","TOTAL_CCI",0.00058625273592112,2025,"Marzo","tasas_2025_78.xlsx"
"2193","Acciones de oferta pública 7","RESERVAS-R3",0,2025,"Marzo","tasas_2025_78.xlsx"
"2194","Acciones de oferta pública 7","BANCO_CENTRAL-R3",0.000593,2025,"Marzo","tasas_2025_78.xlsx"
"2195","Acciones de oferta pública 7","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Marzo","tasas_2025_78.xlsx"
"2196","Acciones de oferta pública 7","TOTAL_SISTEMA",0.000586252784894067,2025,"Marzo","tasas_2025_78.xlsx"
"2197","Bonos Ministerio de Hacienda","ATLÁNTICO",0.000592,2025,"Marzo","tasas_2025_78.xlsx"
"2198","Bonos Ministerio de Hacienda","CRECER",0.000649,2025,"Marzo","tasas_2025_78.xlsx"
"2199","Bonos Ministerio de Hacienda","JMMB_BDI",0.000556,2025,"Marzo","tasas_2025_78.xlsx"
"2200","Bonos Ministerio de Hacienda","POPULAR",0.00064,2025,"Marzo","tasas_2025_78.xlsx"
"2201","Bonos Ministerio de Hacienda","RESERVAS",0.000676,2025,"Marzo","tasas_2025_78.xlsx"
"2202","Bonos Ministerio de Hacienda","ROMANA",0.000743,2025,"Marzo","tasas_2025_78.xlsx"
"2203","Bonos Ministerio de Hacienda","SIEMBRA",0.000624,2025,"Marzo","tasas_2025_78.xlsx"
"2204","Bonos Ministerio de Hacienda","TOTAL_CCI",0.00064593576138573,2025,"Marzo","tasas_2025_78.xlsx"
"2205","Bonos Ministerio de Hacienda","RESERVAS-R3",0.000649,2025,"Marzo","tasas_2025_78.xlsx"
"2206","Bonos Ministerio de Hacienda","BANCO_CENTRAL-R3",0.000697,2025,"Marzo","tasas_2025_78.xlsx"
"2207","Bonos Ministerio de Hacienda","FONDO_DE_SOLIDARIDAD_SOCIAL",0.000629,2025,"Marzo","tasas_2025_78.xlsx"
"2208","Bonos Ministerio de Hacienda","TOTAL_SISTEMA",0.00064558992771948,2025,"Marzo","tasas_2025_78.xlsx"
"2209","Bonos EIF 1","ATLÁNTICO",0.001058,2025,"Marzo","tasas_2025_78.xlsx"
"2210","Bonos EIF 1","CRECER",0.001015,2025,"Marzo","tasas_2025_78.xlsx"
"2211","Bonos EIF 1","JMMB_BDI",0.001015,2025,"Marzo","tasas_2025_78.xlsx"
"2212","Bonos EIF 1","POPULAR",0.001013,2025,"Marzo","tasas_2025_78.xlsx"
"2213","Bonos EIF 1","RESERVAS",0.001006,2025,"Marzo","tasas_2025_78.xlsx"
"2214","Bonos EIF 1","ROMANA",0.001,2025,"Marzo","tasas_2025_78.xlsx"
"2215","Bonos EIF 1","SIEMBRA",0.001017,2025,"Marzo","tasas_2025_78.xlsx"
"2216","Bonos EIF 1","TOTAL_CCI",0.00101420229850113,2025,"Marzo","tasas_2025_78.xlsx"
"2217","Bonos EIF 1","RESERVAS-R3",0.001037,2025,"Marzo","tasas_2025_78.xlsx"
"2218","Bonos EIF 1","BANCO_CENTRAL-R3",0.000953,2025,"Marzo","tasas_2025_78.xlsx"
"2219","Bonos EIF 1","FONDO_DE_SOLIDARIDAD_SOCIAL",0.001025,2025,"Marzo","tasas_2025_78.xlsx"
"2220","Bonos EIF 1","TOTAL_SISTEMA",0.00101467522081418,2025,"Marzo","tasas_2025_78.xlsx"
"2221","Bonos Empresas","ATLÁNTICO",0.001009,2025,"Marzo","tasas_2025_78.xlsx"
"2222","Bonos Empresas","CRECER",0.000985,2025,"Marzo","tasas_2025_78.xlsx"
"2223","Bonos Empresas","JMMB_BDI",0.001095,2025,"Marzo","tasas_2025_78.xlsx"
"2224","Bonos Empresas","POPULAR",0.000863,2025,"Marzo","tasas_2025_78.xlsx"
"2225","Bonos Empresas","RESERVAS",0.000854,2025,"Marzo","tasas_2025_78.xlsx"
"2226","Bonos Empresas","ROMANA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2227","Bonos Empresas","SIEMBRA",0.000623,2025,"Marzo","tasas_2025_78.xlsx"
"2228","Bonos Empresas","TOTAL_CCI",0.0008585806739051,2025,"Marzo","tasas_2025_78.xlsx"
"2229","Bonos Empresas","RESERVAS-R3",0.000884,2025,"Marzo","tasas_2025_78.xlsx"
"2230","Bonos Empresas","BANCO_CENTRAL-R3",0.000844,2025,"Marzo","tasas_2025_78.xlsx"
"2231","Bonos Empresas","FONDO_DE_SOLIDARIDAD_SOCIAL",0.000752,2025,"Marzo","tasas_2025_78.xlsx"
"2232","Bonos Empresas","TOTAL_SISTEMA",0.000852896359511131,2025,"Marzo","tasas_2025_78.xlsx"
"2233","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","ATLÁNTICO",0,2025,"Marzo","tasas_2025_78.xlsx"
"2234","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","CRECER",0.000857,2025,"Marzo","tasas_2025_78.xlsx"
"2235","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","JMMB_BDI",0,2025,"Marzo","tasas_2025_78.xlsx"
"2236","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","POPULAR",0.000873,2025,"Marzo","tasas_2025_78.xlsx"
"2237","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","RESERVAS",0.001029,2025,"Marzo","tasas_2025_78.xlsx"
"2238","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","ROMANA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2239","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","SIEMBRA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2240","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","TOTAL_CCI",0.000891240089505346,2025,"Marzo","tasas_2025_78.xlsx"
"2241","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","RESERVAS-R3",0,2025,"Marzo","tasas_2025_78.xlsx"
"2242","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","BANCO_CENTRAL-R3",0,2025,"Marzo","tasas_2025_78.xlsx"
"2243","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Marzo","tasas_2025_78.xlsx"
"2244","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","TOTAL_SISTEMA",0.000891240089505346,2025,"Marzo","tasas_2025_78.xlsx"
"2245","Certificados de Depósito EIF1","ATLÁNTICO",0.000905,2025,"Marzo","tasas_2025_78.xlsx"
"2246","Certificados de Depósito EIF1","CRECER",0.000943,2025,"Marzo","tasas_2025_78.xlsx"
"2247","Certificados de Depósito EIF1","JMMB_BDI",0.001125,2025,"Marzo","tasas_2025_78.xlsx"
"2248","Certificados de Depósito EIF1","POPULAR",0.000901,2025,"Marzo","tasas_2025_78.xlsx"
"2249","Certificados de Depósito EIF1","RESERVAS",0.000998,2025,"Marzo","tasas_2025_78.xlsx"
"2250","Certificados de Depósito EIF1","ROMANA",0.00125,2025,"Marzo","tasas_2025_78.xlsx"
"2251","Certificados de Depósito EIF1","SIEMBRA",0.000944,2025,"Marzo","tasas_2025_78.xlsx"
"2252","Certificados de Depósito EIF1","TOTAL_CCI",0.000973031431016604,2025,"Marzo","tasas_2025_78.xlsx"
"2253","Certificados de Depósito EIF1","RESERVAS-R3",0.000912,2025,"Marzo","tasas_2025_78.xlsx"
"2254","Certificados de Depósito EIF1","BANCO_CENTRAL-R3",0.001144,2025,"Marzo","tasas_2025_78.xlsx"
"2255","Certificados de Depósito EIF1","FONDO_DE_SOLIDARIDAD_SOCIAL",0.000849,2025,"Marzo","tasas_2025_78.xlsx"
"2256","Certificados de Depósito EIF1","TOTAL_SISTEMA",0.000972109937910122,2025,"Marzo","tasas_2025_78.xlsx"
"2257","Certificados Inversión Especial BCRD2","ATLÁNTICO",0,2025,"Marzo","tasas_2025_78.xlsx"
"2258","Certificados Inversión Especial BCRD2","CRECER",0,2025,"Marzo","tasas_2025_78.xlsx"
"2259","Certificados Inversión Especial BCRD2","JMMB_BDI",0.001172,2025,"Marzo","tasas_2025_78.xlsx"
"2260","Certificados Inversión Especial BCRD2","POPULAR",0.00105,2025,"Marzo","tasas_2025_78.xlsx"
"2261","Certificados Inversión Especial BCRD2","RESERVAS",0,2025,"Marzo","tasas_2025_78.xlsx"
"2262","Certificados Inversión Especial BCRD2","ROMANA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2263","Certificados Inversión Especial BCRD2","SIEMBRA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2264","Certificados Inversión Especial BCRD2","TOTAL_CCI",0.00105285498627467,2025,"Marzo","tasas_2025_78.xlsx"
"2265","Certificados Inversión Especial BCRD2","RESERVAS-R3",0,2025,"Marzo","tasas_2025_78.xlsx"
"2266","Certificados Inversión Especial BCRD2","BANCO_CENTRAL-R3",0.001465,2025,"Marzo","tasas_2025_78.xlsx"
"2267","Certificados Inversión Especial BCRD2","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Marzo","tasas_2025_78.xlsx"
"2268","Certificados Inversión Especial BCRD2","TOTAL_SISTEMA",0.00144931816000385,2025,"Marzo","tasas_2025_78.xlsx"
"2269","Cuotas de Participación de Fondos de Inversión4","ATLÁNTICO",0.000826,2025,"Marzo","tasas_2025_78.xlsx"
"2270","Cuotas de Participación de Fondos de Inversión4","CRECER",0.001371,2025,"Marzo","tasas_2025_78.xlsx"
"2271","Cuotas de Participación de Fondos de Inversión4","JMMB_BDI",0.000635,2025,"Marzo","tasas_2025_78.xlsx"
"2272","Cuotas de Participación de Fondos de Inversión4","POPULAR",0.000952,2025,"Marzo","tasas_2025_78.xlsx"
"2273","Cuotas de Participación de Fondos de Inversión4","RESERVAS",0.00095,2025,"Marzo","tasas_2025_78.xlsx"
"2274","Cuotas de Participación de Fondos de Inversión4","ROMANA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2275","Cuotas de Participación de Fondos de Inversión4","SIEMBRA",0.001319,2025,"Marzo","tasas_2025_78.xlsx"
"2276","Cuotas de Participación de Fondos de Inversión4","TOTAL_CCI",0.00107825564856302,2025,"Marzo","tasas_2025_78.xlsx"
"2277","Cuotas de Participación de Fondos de Inversión4","RESERVAS-R3",0.000722,2025,"Marzo","tasas_2025_78.xlsx"
"2278","Cuotas de Participación de Fondos de Inversión4","BANCO_CENTRAL-R3",0,2025,"Marzo","tasas_2025_78.xlsx"
"2279","Cuotas de Participación de Fondos de Inversión4","FONDO_DE_SOLIDARIDAD_SOCIAL",0.000757,2025,"Marzo","tasas_2025_78.xlsx"
"2280","Cuotas de Participación de Fondos de Inversión4","TOTAL_SISTEMA",0.00103783981258827,2025,"Marzo","tasas_2025_78.xlsx"
"2281","Cuotas de Participación de Fondos de Mutuos 6","ATLÁNTICO",0,2025,"Marzo","tasas_2025_78.xlsx"
"2282","Cuotas de Participación de Fondos de Mutuos 6","CRECER",0,2025,"Marzo","tasas_2025_78.xlsx"
"2283","Cuotas de Participación de Fondos de Mutuos 6","JMMB_BDI",0,2025,"Marzo","tasas_2025_78.xlsx"
"2284","Cuotas de Participación de Fondos de Mutuos 6","POPULAR",0,2025,"Marzo","tasas_2025_78.xlsx"
"2285","Cuotas de Participación de Fondos de Mutuos 6","RESERVAS",0,2025,"Marzo","tasas_2025_78.xlsx"
"2286","Cuotas de Participación de Fondos de Mutuos 6","ROMANA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2287","Cuotas de Participación de Fondos de Mutuos 6","SIEMBRA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2288","Cuotas de Participación de Fondos de Mutuos 6","TOTAL_CCI",0,2025,"Marzo","tasas_2025_78.xlsx"
"2289","Cuotas de Participación de Fondos de Mutuos 6","RESERVAS-R3",0,2025,"Marzo","tasas_2025_78.xlsx"
"2290","Cuotas de Participación de Fondos de Mutuos 6","BANCO_CENTRAL-R3",0,2025,"Marzo","tasas_2025_78.xlsx"
"2291","Cuotas de Participación de Fondos de Mutuos 6","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Marzo","tasas_2025_78.xlsx"
"2292","Cuotas de Participación de Fondos de Mutuos 6","TOTAL_SISTEMA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2293","Letras BCRD2","ATLÁNTICO",0,2025,"Marzo","tasas_2025_78.xlsx"
"2294","Letras BCRD2","CRECER",0,2025,"Marzo","tasas_2025_78.xlsx"
"2295","Letras BCRD2","JMMB_BDI",0,2025,"Marzo","tasas_2025_78.xlsx"
"2296","Letras BCRD2","POPULAR",0,2025,"Marzo","tasas_2025_78.xlsx"
"2297","Letras BCRD2","RESERVAS",0,2025,"Marzo","tasas_2025_78.xlsx"
"2298","Letras BCRD2","ROMANA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2299","Letras BCRD2","SIEMBRA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2300","Letras BCRD2","TOTAL_CCI",0,2025,"Marzo","tasas_2025_78.xlsx"
"2301","Letras BCRD2","RESERVAS-R3",0,2025,"Marzo","tasas_2025_78.xlsx"
"2302","Letras BCRD2","BANCO_CENTRAL-R3",0,2025,"Marzo","tasas_2025_78.xlsx"
"2303","Letras BCRD2","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Marzo","tasas_2025_78.xlsx"
"2304","Letras BCRD2","TOTAL_SISTEMA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2305","Notas BCRD2","ATLÁNTICO",0.000673,2025,"Marzo","tasas_2025_78.xlsx"
"2306","Notas BCRD2","CRECER",0.000861,2025,"Marzo","tasas_2025_78.xlsx"
"2307","Notas BCRD2","JMMB_BDI",0.000912,2025,"Marzo","tasas_2025_78.xlsx"
"2308","Notas BCRD2","POPULAR",0.000925,2025,"Marzo","tasas_2025_78.xlsx"
"2309","Notas BCRD2","RESERVAS",0.000869,2025,"Marzo","tasas_2025_78.xlsx"
"2310","Notas BCRD2","ROMANA",0.000901,2025,"Marzo","tasas_2025_78.xlsx"
"2311","Notas BCRD2","SIEMBRA",0.001024,2025,"Marzo","tasas_2025_78.xlsx"
"2312","Notas BCRD2","TOTAL_CCI",0.00094976336173007,2025,"Marzo","tasas_2025_78.xlsx"
"2313","Notas BCRD2","RESERVAS-R3",0.000701,2025,"Marzo","tasas_2025_78.xlsx"
"2314","Notas BCRD2","BANCO_CENTRAL-R3",0.001246,2025,"Marzo","tasas_2025_78.xlsx"
"2315","Notas BCRD2","FONDO_DE_SOLIDARIDAD_SOCIAL",0.000738,2025,"Marzo","tasas_2025_78.xlsx"
"2316","Notas BCRD2","TOTAL_SISTEMA",0.000956657531735145,2025,"Marzo","tasas_2025_78.xlsx"
"2317","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","ATLÁNTICO",0.000665,2025,"Marzo","tasas_2025_78.xlsx"
"2318","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","CRECER",0.000665,2025,"Marzo","tasas_2025_78.xlsx"
"2319","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","JMMB_BDI",0.000665,2025,"Marzo","tasas_2025_78.xlsx"
"2320","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","POPULAR",0.000665,2025,"Marzo","tasas_2025_78.xlsx"
"2321","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","RESERVAS",0.000665,2025,"Marzo","tasas_2025_78.xlsx"
"2322","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","ROMANA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2323","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","SIEMBRA",0.000665,2025,"Marzo","tasas_2025_78.xlsx"
"2324","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","TOTAL_CCI",0.000665,2025,"Marzo","tasas_2025_78.xlsx"
"2325","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","RESERVAS-R3",0,2025,"Marzo","tasas_2025_78.xlsx"
"2326","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","BANCO_CENTRAL-R3",0,2025,"Marzo","tasas_2025_78.xlsx"
"2327","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Marzo","tasas_2025_78.xlsx"
"2328","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","TOTAL_SISTEMA",0.000665,2025,"Marzo","tasas_2025_78.xlsx"
"2329","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","ATLÁNTICO",0.001179,2025,"Marzo","tasas_2025_78.xlsx"
"2330","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","CRECER",0.000956,2025,"Marzo","tasas_2025_78.xlsx"
"2331","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","JMMB_BDI",0.000925,2025,"Marzo","tasas_2025_78.xlsx"
"2332","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","POPULAR",0.001114,2025,"Marzo","tasas_2025_78.xlsx"
"2333","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","RESERVAS",0.001144,2025,"Marzo","tasas_2025_78.xlsx"
"2334","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","ROMANA",0,2025,"Marzo","tasas_2025_78.xlsx"
"2335","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","SIEMBRA",0.001149,2025,"Marzo","tasas_2025_78.xlsx"
"2336","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","TOTAL_CCI",0.00102341014060447,2025,"Marzo","tasas_2025_78.xlsx"
"2337","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","RESERVAS-R3",0.000505,2025,"Marzo","tasas_2025_78.xlsx"
"2338","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","BANCO_CENTRAL-R3",0,2025,"Marzo","tasas_2025_78.xlsx"
"2339","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","FONDO_DE_SOLIDARIDAD_SOCIAL",0.001144,2025,"Marzo","tasas_2025_78.xlsx"
"2340","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","TOTAL_SISTEMA",0.00103244072622792,2025,"Marzo","tasas_2025_78.xlsx"
"2341","* Datos preliminares.","ATLÁNTICO",NA,2025,"Marzo","tasas_2025_78.xlsx"
"2342","* Datos preliminares.","CRECER",NA,2025,"Marzo","tasas_2025_78.xlsx"
"2343","* Datos preliminares.","JMMB_BDI",NA,2025,"Marzo","tasas_2025_78.xlsx"
"2344","* Datos preliminares.","POPULAR",NA,2025,"Marzo","tasas_2025_78.xlsx"
"2345","* Datos preliminares.","RESERVAS",NA,2025,"Marzo","tasas_2025_78.xlsx"
"2346","* Datos preliminares.","ROMANA",NA,2025,"Marzo","tasas_2025_78.xlsx"
"2347","* Datos preliminares.","SIEMBRA",NA,2025,"Marzo","tasas_2025_78.xlsx"
"2348","* Datos preliminares.","TOTAL_CCI",NA,2025,"Marzo","tasas_2025_78.xlsx"
"2349","* Datos preliminares.","RESERVAS-R3",NA,2025,"Marzo","tasas_2025_78.xlsx"
"2350","* Datos preliminares.","BANCO_CENTRAL-R3",NA,2025,"Marzo","tasas_2025_78.xlsx"
"2351","* Datos preliminares.","FONDO_DE_SOLIDARIDAD_SOCIAL",NA,2025,"Marzo","tasas_2025_78.xlsx"
"2352","* Datos preliminares.","TOTAL_SISTEMA",NA,2025,"Marzo","tasas_2025_78.xlsx"
"2353","Acciones de oferta pública 6","ATLÁNTICO",0.000593,2025,"Abril","tasas_2025_78.xlsx"
"2354","Acciones de oferta pública 6","CRECER",0.000573,2025,"Abril","tasas_2025_78.xlsx"
"2355","Acciones de oferta pública 6","JMMB_BDI",0.000593,2025,"Abril","tasas_2025_78.xlsx"
"2356","Acciones de oferta pública 6","POPULAR",0,2025,"Abril","tasas_2025_78.xlsx"
"2357","Acciones de oferta pública 6","RESERVAS",0.000593,2025,"Abril","tasas_2025_78.xlsx"
"2358","Acciones de oferta pública 6","ROMANA",0,2025,"Abril","tasas_2025_78.xlsx"
"2359","Acciones de oferta pública 6","SIEMBRA",0.000593,2025,"Abril","tasas_2025_78.xlsx"
"2360","Acciones de oferta pública 6","TOTAL_CCI",0.000586252735921091,2025,"Abril","tasas_2025_78.xlsx"
"2361","Acciones de oferta pública 6","RESERVAS-R3",0.000593,2025,"Abril","tasas_2025_78.xlsx"
