"escenario","periodo","simulacion","retorno_simulado"
"adverso","2026-10",7716,8.14083443798322
"adverso","2026-11",7716,7.44237418086384
"adverso","2026-12",7716,7.23198010019245
"adverso","2026-01",7717,8.62014276098135
"adverso","2026-02",7717,5.94359382801863
"adverso","2026-03",7717,5.84494181524786
"adverso","2026-04",7717,6.74133043446589
"adverso","2026-05",7717,7.37334820849278
"adverso","2026-06",7717,7.21296459577287
"adverso","2026-07",7717,7.12551291184016
"adverso","2026-08",7717,7.69695314541472
"adverso","2026-09",7717,7.1460306721456
"adverso","2026-10",7717,8.53151888567267
"adverso","2026-11",7717,9.50892351114957
"adverso","2026-12",7717,7.28094742345378
"adverso","2026-01",7718,3.89270496986483
"adverso","2026-02",7718,7.19881490489253
"adverso","2026-03",7718,2.89938291638986
"adverso","2026-04",7718,7.93840626342838
"adverso","2026-05",7718,5.39171036845012
"adverso","2026-06",7718,5.7538247484941
"adverso","2026-07",7718,8.10689074487473
"adverso","2026-08",7718,7.7023355690475
"adverso","2026-09",7718,6.78726819936706
"adverso","2026-10",7718,7.92697682672232
"adverso","2026-11",7718,7.63771386197543
"adverso","2026-12",7718,8.41236255261923
"adverso","2026-01",7719,2.57414400689269
"adverso","2026-02",7719,4.83186034083004
"adverso","2026-03",7719,5.96033616842668
"adverso","2026-04",7719,6.02848029756239
"adverso","2026-05",7719,6.42541358396428
"adverso","2026-06",7719,6.3305556598456
"adverso","2026-07",7719,6.49460115131662
"adverso","2026-08",7719,7.84606749122189
"adverso","2026-09",7719,6.71671613464368
"adverso","2026-10",7719,7.70466459195593
"adverso","2026-11",7719,7.95908019587361
"adverso","2026-12",7719,7.85357606195909
"adverso","2026-01",7720,5.91782725771896
"adverso","2026-02",7720,4.75482436349806
"adverso","2026-03",7720,5.383633635289
"adverso","2026-04",7720,5.37476112001523
"adverso","2026-05",7720,6.838230586966
"adverso","2026-06",7720,6.80658180604225
"adverso","2026-07",7720,7.20281017807795
"adverso","2026-08",7720,7.93940583637375
"adverso","2026-09",7720,8.29224064369201
"adverso","2026-10",7720,7.64177613314154
"adverso","2026-11",7720,7.95592681642079
"adverso","2026-12",7720,7.78419335757523
"adverso","2026-01",7721,3.37607050296955
"adverso","2026-02",7721,4.50446091768796
"adverso","2026-03",7721,5.48188461560589
"adverso","2026-04",7721,7.05386292692938
"adverso","2026-05",7721,5.6413656707357
"adverso","2026-06",7721,5.27574577693125
"adverso","2026-07",7721,7.56775183792656
"adverso","2026-08",7721,8.64786961605598
"adverso","2026-09",7721,7.1715181804799
"adverso","2026-10",7721,8.24332099608115
"adverso","2026-11",7721,8.55081923489256
"adverso","2026-12",7721,7.63071034588836
"adverso","2026-01",7722,8.13048582625566
"adverso","2026-02",7722,0.506080869795514
"adverso","2026-03",7722,9.47589068992982
"adverso","2026-04",7722,11.014159904635
"adverso","2026-05",7722,8.26648122666592
"adverso","2026-06",7722,5.52990616423765
"adverso","2026-07",7722,6.31905763584896
"adverso","2026-08",7722,8.12930550707478
"adverso","2026-09",7722,6.58338341884041
"adverso","2026-10",7722,8.41624852052158
"adverso","2026-11",7722,7.69955693253272
"adverso","2026-12",7722,7.46361127529229
"adverso","2026-01",7723,6.68280556319569
"adverso","2026-02",7723,8.00904831017822
"adverso","2026-03",7723,5.51782191225077
"adverso","2026-04",7723,5.56106266711053
"adverso","2026-05",7723,6.96066010691597
"adverso","2026-06",7723,6.66822044584707
"adverso","2026-07",7723,7.76152547168611
"adverso","2026-08",7723,7.97790925250871
"adverso","2026-09",7723,8.51654866378006
"adverso","2026-10",7723,6.40949499297201
"adverso","2026-11",7723,8.10188322344042
"adverso","2026-12",7723,8.16050748577961
"adverso","2026-01",7724,8.52853556298109
"adverso","2026-02",7724,5.02955136167151
"adverso","2026-03",7724,6.57369176374023
"adverso","2026-04",7724,7.32608906184091
"adverso","2026-05",7724,7.26719628671518
"adverso","2026-06",7724,7.5381242120542
"adverso","2026-07",7724,8.4013474661993
"adverso","2026-08",7724,7.34027734754409
"adverso","2026-09",7724,7.68366829417275
"adverso","2026-10",7724,7.95901939720778
"adverso","2026-11",7724,8.09226988305098
"adverso","2026-12",7724,8.48867603161329
"adverso","2026-01",7725,10.1535810194457
"adverso","2026-02",7725,2.71449871192709
"adverso","2026-03",7725,2.63756805003243
"adverso","2026-04",7725,6.35582222651979
"adverso","2026-05",7725,7.07648447139771
"adverso","2026-06",7725,7.71614917001764
"adverso","2026-07",7725,7.32672352257271
"adverso","2026-08",7725,8.06104614862055
"adverso","2026-09",7725,8.25679252254076
"adverso","2026-10",7725,7.18965946032894
"adverso","2026-11",7725,8.63688899888181
"adverso","2026-12",7725,7.88166578635434
"adverso","2026-01",7726,1.41183686101465
"adverso","2026-02",7726,2.86822240550883
"adverso","2026-03",7726,6.99112363787746
"adverso","2026-04",7726,5.94952582937247
"adverso","2026-05",7726,6.69150514839482
"adverso","2026-06",7726,6.75233720527903
"adverso","2026-07",7726,7.44321840114782
"adverso","2026-08",7726,7.44581055021347
"adverso","2026-09",7726,6.87990069138285
"adverso","2026-10",7726,8.23014144489038
"adverso","2026-11",7726,7.98594248870442
"adverso","2026-12",7726,8.28253659986463
"adverso","2026-01",7727,8.10965739474861
"adverso","2026-02",7727,5.05474583918887
"adverso","2026-03",7727,5.31629133192313
"adverso","2026-04",7727,6.64634552149257
"adverso","2026-05",7727,5.77195857923953
"adverso","2026-06",7727,6.57300744219052
"adverso","2026-07",7727,6.56721522052221
"adverso","2026-08",7727,7.17092526092946
"adverso","2026-09",7727,7.55778180347525
"adverso","2026-10",7727,7.94444332285767
"adverso","2026-11",7727,8.46060333353274
"adverso","2026-12",7727,9.67038780181395
"adverso","2026-01",7728,3.7964971836802
"adverso","2026-02",7728,7.71407447339486
"adverso","2026-03",7728,4.75290127672949
"adverso","2026-04",7728,6.1360473033824
"adverso","2026-05",7728,6.45849855494379
"adverso","2026-06",7728,7.60846675151278
"adverso","2026-07",7728,6.72536872420653
"adverso","2026-08",7728,7.00549443614285
"adverso","2026-09",7728,6.72908059684733
"adverso","2026-10",7728,8.86143193268335
"adverso","2026-11",7728,7.87930229920652
"adverso","2026-12",7728,8.40657457378856
"adverso","2026-01",7729,-3.482863945929
"adverso","2026-02",7729,9.5912850534871
"adverso","2026-03",7729,13.641139110424
"adverso","2026-04",7729,8.99533832001686
"adverso","2026-05",7729,11.8547208542116
"adverso","2026-06",7729,2.72647575691554
"adverso","2026-07",7729,4.22577109009302
"adverso","2026-08",7729,10.9704234058887
"adverso","2026-09",7729,2.08003686684064
"adverso","2026-10",7729,11.1319404955996
"adverso","2026-11",7729,9.26209031678709
"adverso","2026-12",7729,8.85457271842244
"adverso","2026-01",7730,-0.0396613350363557
"adverso","2026-02",7730,3.20991697261378
"adverso","2026-03",7730,8.83280890692034
"adverso","2026-04",7730,2.65437015453484
"adverso","2026-05",7730,15.5114435155168
"adverso","2026-06",7730,0.0974179094222896
"adverso","2026-07",7730,-2.16710876576699
"adverso","2026-08",7730,14.3018612230474
"adverso","2026-09",7730,3.00836661691468
"adverso","2026-10",7730,5.92391934254437
"adverso","2026-11",7730,7.56667177171608
"adverso","2026-12",7730,7.28453063375122
"adverso","2026-01",7731,8.00135597204529
"adverso","2026-02",7731,6.30710536684979
"adverso","2026-03",7731,6.55641229862923
"adverso","2026-04",7731,7.61073308167928
"adverso","2026-05",7731,4.83365027809863
"adverso","2026-06",7731,2.44311177230746
"adverso","2026-07",7731,8.623253397614
"adverso","2026-08",7731,7.44237894561976
"adverso","2026-09",7731,8.64870145882244
"adverso","2026-10",7731,8.35386244868235
"adverso","2026-11",7731,8.22043530503641
"adverso","2026-12",7731,8.41412029221968
"adverso","2026-01",7732,4.1159403756325
"adverso","2026-02",7732,7.48375956545143
"adverso","2026-03",7732,5.41081673027312
"adverso","2026-04",7732,6.34269488088498
"adverso","2026-05",7732,6.77772261407642
"adverso","2026-06",7732,6.7738703802501
"adverso","2026-07",7732,7.51038195461761
"adverso","2026-08",7732,7.09911467950392
"adverso","2026-09",7732,8.00667324766498
"adverso","2026-10",7732,8.80016268747165
"adverso","2026-11",7732,8.63724038799421
"adverso","2026-12",7732,9.00352154843524
"adverso","2026-01",7733,9.5356079978675
"adverso","2026-02",7733,-2.19090017268878
"adverso","2026-03",7733,6.86671402918662
"adverso","2026-04",7733,5.51829761058364
"adverso","2026-05",7733,7.26298392052569
"adverso","2026-06",7733,6.95019121529945
"adverso","2026-07",7733,6.80970878311986
"adverso","2026-08",7733,7.95496609140401
"adverso","2026-09",7733,7.33730520398536
"adverso","2026-10",7733,8.39753385988852
"adverso","2026-11",7733,7.24617256822634
"adverso","2026-12",7733,8.06540569721317
"adverso","2026-01",7734,2.50564939783675
"adverso","2026-02",7734,8.15492445267503
"adverso","2026-03",7734,5.959817131473
"adverso","2026-04",7734,6.23083587143347
"adverso","2026-05",7734,6.69242576340955
"adverso","2026-06",7734,7.37073008125226
"adverso","2026-07",7734,7.08728794211319
"adverso","2026-08",7734,7.36182439335805
"adverso","2026-09",7734,6.81054405616977
"adverso","2026-10",7734,8.61129487897646
"adverso","2026-11",7734,8.61806013319865
"adverso","2026-12",7734,7.50366476027849
"adverso","2026-01",7735,6.44105957165803
"adverso","2026-02",7735,3.0207264592399
"adverso","2026-03",7735,1.79987607935577
"adverso","2026-04",7735,8.68025763785774
"adverso","2026-05",7735,5.09801424254345
"adverso","2026-06",7735,6.08624944666574
"adverso","2026-07",7735,7.20492058370707
"adverso","2026-08",7735,8.11716392445412
"adverso","2026-09",7735,8.86801841773028
"adverso","2026-10",7735,9.21329187810617
"adverso","2026-11",7735,5.72058068013499
"adverso","2026-12",7735,8.5234975597918
"adverso","2026-01",7736,3.34589795750204
"adverso","2026-02",7736,4.01899595776195
"adverso","2026-03",7736,7.75674925680113
"adverso","2026-04",7736,9.11615080729743
"adverso","2026-05",7736,9.14560404936667
"adverso","2026-06",7736,8.17651877656183
"adverso","2026-07",7736,7.95929331191595
"adverso","2026-08",7736,6.91277212256486
"adverso","2026-09",7736,7.32721608793306
"adverso","2026-10",7736,8.2508878196202
"adverso","2026-11",7736,8.18443557259424
"adverso","2026-12",7736,8.49177058426298
"adverso","2026-01",7737,-1.17830355534892
"adverso","2026-02",7737,1.34718496414498
"adverso","2026-03",7737,8.6213182961039
"adverso","2026-04",7737,8.20909207544284
"adverso","2026-05",7737,6.50844441138265
"adverso","2026-06",7737,5.85619828240102
"adverso","2026-07",7737,7.68262683281616
"adverso","2026-08",7737,8.55920308018502
"adverso","2026-09",7737,7.67737381780519
"adverso","2026-10",7737,8.0826414509362
"adverso","2026-11",7737,8.70413694519515
"adverso","2026-12",7737,7.63471280750261
"adverso","2026-01",7738,0.733890700974061
"adverso","2026-02",7738,4.91076475118783
"adverso","2026-03",7738,6.57197888548358
"adverso","2026-04",7738,5.67728554782236
"adverso","2026-05",7738,6.85247837595251
"adverso","2026-06",7738,6.98592584859283
"adverso","2026-07",7738,8.36087315137875
"adverso","2026-08",7738,6.70306090943849
"adverso","2026-09",7738,6.99685504658682
"adverso","2026-10",7738,9.08189868292543
"adverso","2026-11",7738,8.79575070416004
"adverso","2026-12",7738,8.86785109143436
"adverso","2026-01",7739,6.78289814795767
"adverso","2026-02",7739,5.15793284002466
"adverso","2026-03",7739,6.3487571913851
"adverso","2026-04",7739,5.95725699188225
"adverso","2026-05",7739,7.13626155913174
"adverso","2026-06",7739,6.91902989957023
"adverso","2026-07",7739,7.16498712091485
"adverso","2026-08",7739,7.15347350377829
"adverso","2026-09",7739,6.40505875464279
"adverso","2026-10",7739,9.18523537345765
"adverso","2026-11",7739,9.36475548983513
"adverso","2026-12",7739,8.88870620294527
"adverso","2026-01",7740,6.31847427461685
"adverso","2026-02",7740,5.32648355392655
"adverso","2026-03",7740,5.04507045414289
"adverso","2026-04",7740,5.01052434630427
"adverso","2026-05",7740,7.02842035037603
"adverso","2026-06",7740,6.34418873227147
"adverso","2026-07",7740,7.64689576113486
"adverso","2026-08",7740,7.53587712480521
"adverso","2026-09",7740,7.56469290126269
"adverso","2026-10",7740,6.91312795311769
"adverso","2026-11",7740,9.33993333418795
"adverso","2026-12",7740,8.36328716861344
"adverso","2026-01",7741,6.86043346082448
"adverso","2026-02",7741,6.47148049862025
"adverso","2026-03",7741,4.31550547175766
"adverso","2026-04",7741,6.38318997284029
"adverso","2026-05",7741,6.76243278005421
"adverso","2026-06",7741,7.14654696878857
"adverso","2026-07",7741,7.10660876653129
"adverso","2026-08",7741,6.75512096507371
"adverso","2026-09",7741,7.55259258686287
"adverso","2026-10",7741,8.79195378490071
"adverso","2026-11",7741,7.15842995086585
"adverso","2026-12",7741,7.29604750349031
"adverso","2026-01",7742,4.93416659363182
"adverso","2026-02",7742,4.77893991918276
"adverso","2026-03",7742,4.82351904182331
"adverso","2026-04",7742,5.80821043686755
"adverso","2026-05",7742,7.14001109632289
"adverso","2026-06",7742,6.51705418981227
"adverso","2026-07",7742,7.03675084693038
"adverso","2026-08",7742,7.67163917404585
"adverso","2026-09",7742,7.10805194162045
"adverso","2026-10",7742,8.22549789228381
"adverso","2026-11",7742,8.60771445442907
"adverso","2026-12",7742,7.31162307702435
"adverso","2026-01",7743,2.87635699278453
"adverso","2026-02",7743,1.18010029310865
"adverso","2026-03",7743,5.12960462202753
"adverso","2026-04",7743,5.81589303148912
"adverso","2026-05",7743,7.72272153799629
"adverso","2026-06",7743,5.63344135131519
"adverso","2026-07",7743,6.48851497435021
"adverso","2026-08",7743,8.03987675837286
"adverso","2026-09",7743,9.08676097334537
"adverso","2026-10",7743,7.79434111945604
"adverso","2026-11",7743,8.11716785945827
"adverso","2026-12",7743,7.88693343947069
"adverso","2026-01",7744,0.726139169484556
"adverso","2026-02",7744,8.55847775835419
"adverso","2026-03",7744,2.03430399062731
"adverso","2026-04",7744,-1.80094787688487
"adverso","2026-05",7744,11.3801908722216
"adverso","2026-06",7744,16.0764800707252
"adverso","2026-07",7744,-0.104699849291207
"adverso","2026-08",7744,2.51077684751685
"adverso","2026-09",7744,7.23026009881022
"adverso","2026-10",7744,7.34817794636285
"adverso","2026-11",7744,7.33287208566845
"adverso","2026-12",7744,8.06897361758649
"adverso","2026-01",7745,-1.22879389838099
"adverso","2026-02",7745,9.90150352446402
"adverso","2026-03",7745,10.6773691248695
"adverso","2026-04",7745,10.9954853973881
"adverso","2026-05",7745,8.91999957593838
"adverso","2026-06",7745,7.74275380908308
"adverso","2026-07",7745,7.47671762206931
"adverso","2026-08",7745,7.74018708922887
"adverso","2026-09",7745,7.55009380631234
"adverso","2026-10",7745,7.73665807834889
"adverso","2026-11",7745,8.49408352010185
"adverso","2026-12",7745,8.66149924961141
"adverso","2026-01",7746,4.18574536668846
"adverso","2026-02",7746,5.0825519277725
"adverso","2026-03",7746,5.44756847462499
"adverso","2026-04",7746,6.49548696849858
"adverso","2026-05",7746,6.8153271293173
"adverso","2026-06",7746,6.75052334159004
"adverso","2026-07",7746,7.40815376614334
"adverso","2026-08",7746,8.05294836516149
"adverso","2026-09",7746,7.27497800767402
"adverso","2026-10",7746,9.06296049001903
"adverso","2026-11",7746,7.97213858378505
"adverso","2026-12",7746,8.29992651274494
"adverso","2026-01",7747,6.44430287097044
"adverso","2026-02",7747,3.91327679771986
"adverso","2026-03",7747,4.22299156565924
"adverso","2026-04",7747,8.18192664385511
"adverso","2026-05",7747,5.72430365663663
"adverso","2026-06",7747,6.15970247469083
"adverso","2026-07",7747,7.57474181774487
"adverso","2026-08",7747,7.64135241757653
"adverso","2026-09",7747,7.47388682426583
"adverso","2026-10",7747,8.50576790348593
"adverso","2026-11",7747,8.19776097155652
"adverso","2026-12",7747,9.07082201999968
"adverso","2026-01",7748,1.73086180983284
"adverso","2026-02",7748,8.81139654262152
"adverso","2026-03",7748,6.53555051705364
"adverso","2026-04",7748,7.47307701199696
"adverso","2026-05",7748,5.28893463204869
"adverso","2026-06",7748,8.14354415909771
"adverso","2026-07",7748,6.74138992829429
"adverso","2026-08",7748,7.40997548507634
"adverso","2026-09",7748,7.85438208019983
"adverso","2026-10",7748,7.7655254551367
"adverso","2026-11",7748,8.40796603350201
"adverso","2026-12",7748,7.68526314446915
"adverso","2026-01",7749,7.83390733790845
"adverso","2026-02",7749,5.0384369279976
"adverso","2026-03",7749,4.97039387638404
"adverso","2026-04",7749,6.67446281696076
"adverso","2026-05",7749,7.02869197487174
"adverso","2026-06",7749,6.16721418498378
"adverso","2026-07",7749,7.08931808756727
"adverso","2026-08",7749,7.49383569588127
"adverso","2026-09",7749,7.66882647778768
"adverso","2026-10",7749,7.97097445438682
"adverso","2026-11",7749,7.74318179684108
"adverso","2026-12",7749,7.87431863098443
"adverso","2026-01",7750,1.99490494155791
"adverso","2026-02",7750,2.42960260552518
"adverso","2026-03",7750,3.69738862188349
"adverso","2026-04",7750,7.26834877996144
"adverso","2026-05",7750,6.57720580923958
"adverso","2026-06",7750,7.21760449732749
"adverso","2026-07",7750,7.59223798128646
"adverso","2026-08",7750,7.87204850525639
"adverso","2026-09",7750,8.13245443803712
"adverso","2026-10",7750,8.0355386417067
"adverso","2026-11",7750,8.36710509192341
"adverso","2026-12",7750,7.24849252230772
"adverso","2026-01",7751,1.3358521952278
"adverso","2026-02",7751,3.4303414330333
"adverso","2026-03",7751,4.69838030020415
"adverso","2026-04",7751,4.85519077689681
"adverso","2026-05",7751,5.01650030097544
"adverso","2026-06",7751,8.7992564949258
"adverso","2026-07",7751,6.55883375382393
"adverso","2026-08",7751,6.42620083097061
"adverso","2026-09",7751,6.38535753052962
"adverso","2026-10",7751,10.539104032954
"adverso","2026-11",7751,10.1647982783502
"adverso","2026-12",7751,6.29850922147645
"adverso","2026-01",7752,3.54235745810089
"adverso","2026-02",7752,4.38844019184581
"adverso","2026-03",7752,7.12777188002904
"adverso","2026-04",7752,7.4064107643927
"adverso","2026-05",7752,7.26325633178225
"adverso","2026-06",7752,7.43828997077987
"adverso","2026-07",7752,7.48765791726931
"adverso","2026-08",7752,6.98676622568375
"adverso","2026-09",7752,8.05296557650492
"adverso","2026-10",7752,7.96433788214451
"adverso","2026-11",7752,7.83491994512434
"adverso","2026-12",7752,7.5000434273637
"adverso","2026-01",7753,1.26530051114824
"adverso","2026-02",7753,5.80838582808068
"adverso","2026-03",7753,5.17296400477153
"adverso","2026-04",7753,6.0049588720191
"adverso","2026-05",7753,7.04371530907381
"adverso","2026-06",7753,6.54645979382923
"adverso","2026-07",7753,7.01703738153551
"adverso","2026-08",7753,7.5497138280521
"adverso","2026-09",7753,8.7308117351113
"adverso","2026-10",7753,8.30874827064238
"adverso","2026-11",7753,9.35255639740111
"adverso","2026-12",7753,9.14567611683499
"adverso","2026-01",7754,2.12831560034557
"adverso","2026-02",7754,6.67322433990286
"adverso","2026-03",7754,6.07125245181335
"adverso","2026-04",7754,6.29425607804246
"adverso","2026-05",7754,7.64404018681451
"adverso","2026-06",7754,7.30975527203542
"adverso","2026-07",7754,7.28861716863382
"adverso","2026-08",7754,7.12601830216697
"adverso","2026-09",7754,7.57286812444647
"adverso","2026-10",7754,7.66807467608435
"adverso","2026-11",7754,8.04135458965276
"adverso","2026-12",7754,7.843534766823
"adverso","2026-01",7755,7.11845102980582
"adverso","2026-02",7755,4.65240180839356
"adverso","2026-03",7755,5.45354849536028
"adverso","2026-04",7755,6.03302632198623
"adverso","2026-05",7755,7.22987062262265
"adverso","2026-06",7755,7.5411727390107
"adverso","2026-07",7755,5.61751236710961
"adverso","2026-08",7755,7.61048321541898
"adverso","2026-09",7755,8.44821136014808
"adverso","2026-10",7755,9.36169573665942
"adverso","2026-11",7755,8.5418826765871
"adverso","2026-12",7755,7.09677033980063
"adverso","2026-01",7756,4.32579623084327
"adverso","2026-02",7756,5.05785014928799
"adverso","2026-03",7756,5.14376353154469
"adverso","2026-04",7756,6.55281480781402
"adverso","2026-05",7756,7.66271650399179
"adverso","2026-06",7756,6.28502853686207
"adverso","2026-07",7756,8.27225484882556
"adverso","2026-08",7756,6.77207142135451
"adverso","2026-09",7756,8.65124800700505
"adverso","2026-10",7756,7.13586530868369
"adverso","2026-11",7756,7.96550059861252
"adverso","2026-12",7756,8.1978741285453
"adverso","2026-01",7757,0.334758084009828
"adverso","2026-02",7757,6.62499465869124
"adverso","2026-03",7757,6.09565859151445
"adverso","2026-04",7757,6.41075124990517
"adverso","2026-05",7757,7.60952975669615
"adverso","2026-06",7757,7.77116350114413
"adverso","2026-07",7757,6.72575915406103
"adverso","2026-08",7757,8.94211903365607
"adverso","2026-09",7757,6.96775361464416
"adverso","2026-10",7757,7.45535664403739
"adverso","2026-11",7757,9.28860338909662
"adverso","2026-12",7757,5.54269051046555
"adverso","2026-01",7758,6.48132547334523
"adverso","2026-02",7758,7.00271325571154
"adverso","2026-03",7758,8.18540099104621
"adverso","2026-04",7758,5.83451063998529
"adverso","2026-05",7758,7.20684805575817
"adverso","2026-06",7758,5.99366398208366
"adverso","2026-07",7758,7.96347263422091
"adverso","2026-08",7758,8.39033287880314
"adverso","2026-09",7758,7.65286557937534
"adverso","2026-10",7758,8.60328040087782
"adverso","2026-11",7758,7.4457207950022
"adverso","2026-12",7758,8.02766508765362
"adverso","2026-01",7759,7.00891327433916
"adverso","2026-02",7759,8.81308344241995
"adverso","2026-03",7759,8.76487154413677
"adverso","2026-04",7759,7.70193099958726
"adverso","2026-05",7759,5.9039794980738
"adverso","2026-06",7759,7.98317379326145
"adverso","2026-07",7759,7.53294397373775
"adverso","2026-08",7759,6.04633836857119
"adverso","2026-09",7759,7.11289831684151
"adverso","2026-10",7759,7.45579780258671
"adverso","2026-11",7759,8.85221918988137
"adverso","2026-12",7759,8.14174484697001
"adverso","2026-01",7760,8.72954649162477
"adverso","2026-02",7760,4.10165599897961
"adverso","2026-03",7760,7.36297414789999
"adverso","2026-04",7760,8.56903075835366
"adverso","2026-05",7760,5.89690577250991
"adverso","2026-06",7760,4.88839322479013
"adverso","2026-07",7760,8.12876477176298
"adverso","2026-08",7760,6.89152162405949
"adverso","2026-09",7760,7.05327326919041
"adverso","2026-10",7760,7.00121332878252
"adverso","2026-11",7760,8.04143000762621
"adverso","2026-12",7760,7.34319670620066
"adverso","2026-01",7761,8.01962797123673
"adverso","2026-02",7761,3.36735118930423
"adverso","2026-03",7761,7.80343914897457
"adverso","2026-04",7761,4.28680227670847
"adverso","2026-05",7761,7.3129616132975
"adverso","2026-06",7761,6.99951868137996
"adverso","2026-07",7761,7.31302376822318
"adverso","2026-08",7761,7.30482122773341
"adverso","2026-09",7761,8.67704793633486
"adverso","2026-10",7761,9.14738062258868
"adverso","2026-11",7761,7.56635676018396
"adverso","2026-12",7761,8.46651075698891
"adverso","2026-01",7762,-0.895728348420035
"adverso","2026-02",7762,8.00923570241396
"adverso","2026-03",7762,9.21124018138582
"adverso","2026-04",7762,7.09878136112515
"adverso","2026-05",7762,7.45966984192012
"adverso","2026-06",7762,7.10984659977949
"adverso","2026-07",7762,8.2425823670509
"adverso","2026-08",7762,8.20646463749452
"adverso","2026-09",7762,7.62931795447996
"adverso","2026-10",7762,7.15576370389876
"adverso","2026-11",7762,8.49540150827832
"adverso","2026-12",7762,8.06050903167917
"adverso","2026-01",7763,1.89588342299027
"adverso","2026-02",7763,1.83015949244475
"adverso","2026-03",7763,6.73960453118276
"adverso","2026-04",7763,6.01202756583547
"adverso","2026-05",7763,6.69989170772717
"adverso","2026-06",7763,6.43784669550069
"adverso","2026-07",7763,7.48791911031434
"adverso","2026-08",7763,7.89938209843679
"adverso","2026-09",7763,7.77628129363821
"adverso","2026-10",7763,7.77986516352867
"adverso","2026-11",7763,7.2528239582073
"adverso","2026-12",7763,8.07410493138103
"adverso","2026-01",7764,7.59787438749807
"adverso","2026-02",7764,7.65326696234237
"adverso","2026-03",7764,4.72095389641611
"adverso","2026-04",7764,6.4657731629892
"adverso","2026-05",7764,7.09720885486179
"adverso","2026-06",7764,6.18927884490521
"adverso","2026-07",7764,6.93997120581406
"adverso","2026-08",7764,7.46570465923446
"adverso","2026-09",7764,7.70466230349806
"adverso","2026-10",7764,7.72018948716212
"adverso","2026-11",7764,7.90266455051084
"adverso","2026-12",7764,7.88157814427672
"adverso","2026-01",7765,5.69098110145303
"adverso","2026-02",7765,5.19504027220065
"adverso","2026-03",7765,5.69818138991111
"adverso","2026-04",7765,6.42725849815996
"adverso","2026-05",7765,7.12027857621628
"adverso","2026-06",7765,7.90081577129786
"adverso","2026-07",7765,5.93812559412632
"adverso","2026-08",7765,8.01947001414126
"adverso","2026-09",7765,8.44141599834256
"adverso","2026-10",7765,8.71722481216344
"adverso","2026-11",7765,8.93736141318265
"adverso","2026-12",7765,7.40194002218608
"adverso","2026-01",7766,6.59892510104681
"adverso","2026-02",7766,5.19731147489094
"adverso","2026-03",7766,5.51977585819057
"adverso","2026-04",7766,5.66863373682561
"adverso","2026-05",7766,6.77030612417038
"adverso","2026-06",7766,8.29378632259719
"adverso","2026-07",7766,6.94271268961509
"adverso","2026-08",7766,7.67672609528569
"adverso","2026-09",7766,7.49174535092226
"adverso","2026-10",7766,7.77908992099294
"adverso","2026-11",7766,8.03635547953053
"adverso","2026-12",7766,8.51856847482797
"adverso","2026-01",7767,-3.44715292728584
"adverso","2026-02",7767,23.1153157558489
"adverso","2026-03",7767,-31.0656745400796
"adverso","2026-04",7767,11.7872726504923
"adverso","2026-05",7767,7.80056039020178
"adverso","2026-06",7767,6.78268028402518
"adverso","2026-07",7767,7.0468781181119
"adverso","2026-08",7767,8.00287708155929
"adverso","2026-09",7767,7.94779793780263
"adverso","2026-10",7767,7.86247651466007
"adverso","2026-11",7767,7.17172773503106
"adverso","2026-12",7767,7.78023969525751
"adverso","2026-01",7768,3.70269636521238
"adverso","2026-02",7768,5.44112607413025
"adverso","2026-03",7768,5.64597757635109
"adverso","2026-04",7768,7.76034112860559
"adverso","2026-05",7768,6.16554025806071
"adverso","2026-06",7768,7.52864499307878
"adverso","2026-07",7768,7.66251956686188
"adverso","2026-08",7768,7.80271913041521
"adverso","2026-09",7768,7.72362303015258
"adverso","2026-10",7768,8.8158874398037
"adverso","2026-11",7768,7.11151370589396
"adverso","2026-12",7768,8.02002991267201
"adverso","2026-01",7769,2.95023644913372
"adverso","2026-02",7769,6.02124718621796
"adverso","2026-03",7769,5.68542969728311
"adverso","2026-04",7769,6.69437648505323
"adverso","2026-05",7769,6.10936911050254
"adverso","2026-06",7769,6.46146372128606
"adverso","2026-07",7769,8.43635687788752
"adverso","2026-08",7769,7.28990331057135
"adverso","2026-09",7769,7.45882590562842
"adverso","2026-10",7769,7.78850092475635
"adverso","2026-11",7769,7.74982709325065
"adverso","2026-12",7769,8.16484897240091
"adverso","2026-01",7770,2.23914216616824
"adverso","2026-02",7770,4.28951059375703
"adverso","2026-03",7770,5.08096935652168
"adverso","2026-04",7770,6.88506698157677
"adverso","2026-05",7770,6.43185160479509
"adverso","2026-06",7770,6.38744583887248
"adverso","2026-07",7770,7.35672157508124
"adverso","2026-08",7770,6.71414360003333
"adverso","2026-09",7770,8.15962703799325
"adverso","2026-10",7770,7.4132000173462
"adverso","2026-11",7770,7.98020991736829
"adverso","2026-12",7770,8.95823560988863
"adverso","2026-01",7771,4.6943136343335
"adverso","2026-02",7771,5.56528797959187
"adverso","2026-03",7771,6.10731768368557
"adverso","2026-04",7771,6.49809805872836
"adverso","2026-05",7771,7.19792177074727
"adverso","2026-06",7771,6.36855377718493
"adverso","2026-07",7771,7.38983511550141
"adverso","2026-08",7771,7.42271455514653
"adverso","2026-09",7771,7.23362438897179
"adverso","2026-10",7771,7.69969478019831
"adverso","2026-11",7771,8.14226823429862
"adverso","2026-12",7771,8.6383292120381
"adverso","2026-01",7772,7.55636804868651
"adverso","2026-02",7772,5.9500124494494
